<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
SBER,60,20220614,190000,118.7500000,119.0000000,118.7300000,118.9800000
SBER,60,20220615,110000,119.4000000,120.9500000,118.7100000,119.3300000
SBER,60,20220615,120000,119.3300000,120.3800000,119.2500000,120.2100000
SBER,60,20220615,130000,120.2000000,121.2000000,120.1300000,120.5600000
SBER,60,20220615,140000,120.5700000,120.9000000,119.9700000,120.4000000
SBER,60,20220615,150000,120.4000000,121.3900000,120.2500000,121.2900000
SBER,60,20220615,160000,121.2800000,121.4000000,120.9200000,121.0200000
SBER,60,20220615,170000,121.0200000,121.7100000,120.8000000,120.8300000
SBER,60,20220615,180000,120.8800000,121.2900000,120.3800000,120.9600000
SBER,60,20220615,190000,120.9600000,121.2900000,120.6000000,121.1400000
SBER,60,20220616,110000,121.5000000,122.3900000,120.4100000,122.2900000
SBER,60,20220616,120000,122.2900000,122.9500000,121.7600000,122.2200000
SBER,60,20220616,130000,122.2300000,122.3800000,121.4900000,122.0500000
SBER,60,20220616,140000,122.0300000,122.5000000,121.7600000,122.3100000
SBER,60,20220616,150000,122.3100000,122.8700000,122.0000000,122.8200000
SBER,60,20220616,160000,122.8200000,123.4000000,122.5500000,123.3500000
SBER,60,20220616,170000,123.3500000,123.3900000,122.6000000,122.6400000
SBER,60,20220616,180000,122.6400000,122.9900000,122.5100000,122.8800000
SBER,60,20220616,190000,122.8500000,123.7300000,122.8300000,123.7300000
SBER,60,20220617,110000,123.9000000,125.1800000,123.1100000,124.2200000
SBER,60,20220617,120000,124.2400000,124.2400000,123.5500000,123.9200000
SBER,60,20220617,130000,123.9200000,124.1000000,123.2100000,123.8400000
SBER,60,20220617,140000,123.8400000,124.3000000,123.8000000,124.1100000
SBER,60,20220617,150000,124.1000000,124.1100000,123.8000000,123.9500000
SBER,60,20220617,160000,123.9000000,124.7500000,123.2500000,124.3400000
SBER,60,20220617,170000,124.3400000,124.5600000,123.8600000,124.0100000
SBER,60,20220617,180000,124.0200000,124.1900000,123.5100000,123.8100000
SBER,60,20220617,190000,123.8000000,124.1400000,123.7500000,123.8800000
SBER,60,20220620,110000,124.0500000,125.1000000,123.6000000,124.3800000
SBER,60,20220620,120000,124.3600000,124.4700000,123.7500000,124.3400000
SBER,60,20220620,130000,124.3300000,124.3800000,123.9600000,124.3400000
SBER,60,20220620,140000,124.3100000,124.9300000,124.3000000,124.8700000
SBER,60,20220620,150000,124.8500000,125.9000000,124.7000000,125.8200000
SBER,60,20220620,160000,125.8200000,125.9200000,124.8600000,125.5000000
SBER,60,20220620,170000,125.5100000,126.4000000,125.4700000,126.3900000
SBER,60,20220620,180000,126.3900000,130.0000000,126.3600000,129.0000000
SBER,60,20220620,190000,129.0400000,131.5000000,128.9000000,131.2900000
SBER,60,20220621,110000,131.9800000,133.4900000,127.1100000,127.5400000
SBER,60,20220621,120000,127.5300000,128.9100000,127.4600000,128.2500000
SBER,60,20220621,130000,128.2500000,129.8200000,128.2000000,129.2200000
SBER,60,20220621,140000,129.2200000,129.3000000,127.5500000,129.0800000
SBER,60,20220621,150000,129.0800000,129.0900000,127.9100000,128.1300000
SBER,60,20220621,160000,128.1300000,129.8000000,127.9000000,129.7000000
SBER,60,20220621,170000,129.7000000,130.8500000,129.1600000,129.5600000
SBER,60,20220621,180000,129.5500000,130.1300000,129.0400000,129.6700000
SBER,60,20220621,190000,129.6600000,129.9700000,128.9500000,129.1000000
SBER,60,20220622,110000,127.8800000,128.9000000,126.0300000,128.1000000
SBER,60,20220622,120000,128.0800000,128.6000000,126.7000000,127.5200000
SBER,60,20220622,130000,127.5000000,127.8500000,127.1100000,127.3100000
SBER,60,20220622,140000,127.2600000,128.6500000,127.2000000,128.5900000
SBER,60,20220622,150000,128.5200000,131.6000000,128.4600000,130.6000000
SBER,60,20220622,160000,130.6000000,130.9000000,129.6300000,129.8500000
SBER,60,20220622,170000,129.8600000,130.8400000,129.7500000,129.9200000
SBER,60,20220622,180000,129.9500000,132.5000000,129.9500000,132.5000000
SBER,60,20220622,190000,132.4800000,133.2100000,131.7000000,133.1100000
SBER,60,20220623,110000,133.8200000,136.5800000,131.5000000,135.8000000
SBER,60,20220623,120000,135.8000000,137.6000000,135.2500000,136.3700000
SBER,60,20220623,130000,136.3700000,137.1600000,135.2500000,136.1400000
SBER,60,20220623,140000,136.1400000,138.0000000,135.9200000,137.5100000
SBER,60,20220623,150000,137.5400000,138.4000000,137.2300000,137.9500000
SBER,60,20220623,160000,137.9600000,138.1900000,137.5900000,137.6300000
SBER,60,20220623,170000,137.6900000,137.7000000,136.1000000,136.8400000
SBER,60,20220623,180000,136.8300000,137.7700000,135.2500000,135.8400000
SBER,60,20220623,190000,135.8200000,137.1500000,134.5200000,136.8500000
SBER,60,20220624,110000,137.1900000,138.3000000,135.2100000,135.6300000
SBER,60,20220624,120000,135.6300000,137.2000000,135.5800000,136.9000000
SBER,60,20220624,130000,136.8900000,137.1500000,136.2300000,136.5800000
SBER,60,20220624,140000,136.5800000,136.6600000,135.4800000,135.7900000
SBER,60,20220624,150000,135.8000000,136.7100000,135.5000000,136.2700000
SBER,60,20220624,160000,136.2700000,136.4000000,135.7000000,135.9000000
SBER,60,20220624,170000,135.9000000,137.9000000,135.8000000,137.8600000
SBER,60,20220624,180000,137.8700000,137.8700000,136.5000000,137.4800000
SBER,60,20220624,190000,137.4300000,137.7600000,137.1100000,137.7600000
SBER,60,20220627,110000,137.7000000,140.4900000,136.7700000,139.2500000
SBER,60,20220627,120000,139.3000000,140.4000000,138.8000000,139.7800000
SBER,60,20220627,130000,139.7900000,141.5400000,139.6500000,141.2900000
SBER,60,20220627,140000,141.2600000,141.7700000,140.7100000,140.8700000
SBER,60,20220627,150000,140.8400000,141.2000000,140.0000000,140.8700000
SBER,60,20220627,160000,140.8800000,141.7500000,140.8700000,141.1600000
SBER,60,20220627,170000,141.1600000,141.5500000,140.5400000,140.8900000
SBER,60,20220627,180000,140.8800000,141.2000000,140.2700000,140.9400000
SBER,60,20220627,190000,140.9400000,141.1500000,140.7000000,141.1500000
SBER,60,20220628,110000,141.7600000,142.3500000,139.6100000,140.5000000
SBER,60,20220628,120000,140.4600000,140.5000000,138.5000000,138.6700000
SBER,60,20220628,130000,138.6400000,139.2600000,138.5100000,138.8100000
SBER,60,20220628,140000,138.8100000,139.9700000,138.8100000,139.6700000
SBER,60,20220628,150000,139.6700000,140.7900000,139.5800000,139.9000000
SBER,60,20220628,160000,139.9000000,140.2800000,139.5800000,139.8000000
SBER,60,20220628,170000,139.8000000,140.1800000,139.6200000,139.8500000
SBER,60,20220628,180000,139.8400000,139.9900000,139.7200000,139.9900000
SBER,60,20220628,190000,139.9900000,140.2000000,139.6900000,139.9900000
SBER,60,20220629,110000,139.8100000,139.8900000,137.1000000,137.9000000
SBER,60,20220629,120000,137.9400000,138.9100000,137.8500000,138.6800000
SBER,60,20220629,130000,138.6800000,138.7300000,137.3700000,137.5900000
SBER,60,20220629,140000,137.6000000,138.4000000,137.3500000,137.8200000
SBER,60,20220629,150000,137.7900000,138.2000000,135.3000000,135.5600000
SBER,60,20220629,160000,135.5600000,135.9600000,134.0100000,135.8400000
SBER,60,20220629,170000,135.8400000,136.6800000,135.2500000,135.7500000
SBER,60,20220629,180000,135.7100000,136.3000000,134.4200000,135.0000000
SBER,60,20220629,190000,135.0000000,135.0800000,132.7500000,132.8000000
SBER,60,20220630,110000,132.5000000,135.4400000,127.5300000,129.7700000
SBER,60,20220630,120000,129.8100000,131.9000000,123.5500000,127.1900000
SBER,60,20220630,130000,127.0900000,130.1300000,126.0200000,127.8000000
SBER,60,20220630,140000,127.7700000,129.1900000,127.5000000,128.0100000
SBER,60,20220630,150000,128.1500000,129.5000000,127.2500000,129.1600000
SBER,60,20220630,160000,129.1800000,130.0000000,128.5100000,129.2200000
SBER,60,20220630,170000,129.2200000,129.5500000,125.3000000,125.7500000
SBER,60,20220630,180000,125.8400000,127.1200000,125.7500000,125.8200000
SBER,60,20220630,190000,125.8200000,125.9300000,124.0000000,125.2000000
SBER,60,20220701,110000,124.5000000,129.0000000,122.5000000,127.4600000
SBER,60,20220701,120000,127.4600000,128.4700000,126.0000000,126.7300000
SBER,60,20220701,130000,126.7400000,130.8000000,126.6600000,130.2300000
SBER,60,20220701,140000,130.2900000,131.4000000,129.2100000,130.9100000
SBER,60,20220701,150000,130.9100000,131.4400000,130.2300000,130.4500000
SBER,60,20220701,160000,130.4500000,130.8800000,130.0900000,130.6900000
SBER,60,20220701,170000,130.6900000,132.0000000,130.6600000,131.6300000
SBER,60,20220701,180000,131.6300000,131.7800000,130.6200000,130.7500000
SBER,60,20220701,190000,130.7500000,130.9800000,129.9000000,129.9100000
SBER,60,20220704,110000,129.1000000,132.8000000,129.0100000,130.8400000
SBER,60,20220704,120000,130.9000000,130.9100000,129.1200000,129.6300000
SBER,60,20220704,130000,129.6300000,130.2500000,129.1700000,130.0000000
SBER,60,20220704,140000,130.0000000,130.3600000,127.1600000,128.3000000
SBER,60,20220704,150000,128.3000000,129.4900000,128.0500000,129.3000000
SBER,60,20220704,160000,129.2900000,129.3000000,128.2500000,128.4800000
SBER,60,20220704,170000,128.4800000,130.0700000,128.1000000,129.6300000
SBER,60,20220704,180000,129.6300000,131.5000000,129.6200000,131.2900000
SBER,60,20220704,190000,131.2200000,132.2200000,130.4000000,131.4300000
SBER,60,20220705,110000,132.0000000,133.3000000,131.4300000,132.0800000
SBER,60,20220705,120000,132.0700000,133.8000000,132.0600000,133.1400000
SBER,60,20220705,130000,133.1100000,133.7800000,132.2000000,132.4200000
SBER,60,20220705,140000,132.4800000,134.4800000,132.2500000,133.9000000
SBER,60,20220705,150000,133.8800000,135.0500000,133.7500000,134.5000000
SBER,60,20220705,160000,134.5000000,135.6500000,134.1200000,134.8000000
SBER,60,20220705,170000,134.7800000,135.7000000,134.6900000,135.3900000
SBER,60,20220705,180000,135.3500000,135.3800000,132.4200000,134.2000000
SBER,60,20220705,190000,134.2100000,134.4900000,132.9000000,133.5000000
SBER,60,20220706,110000,133.4300000,136.4700000,132.5000000,135.8000000
SBER,60,20220706,120000,135.8000000,136.8000000,135.1600000,136.7900000
SBER,60,20220706,130000,136.7900000,137.1000000,135.2900000,135.8000000
SBER,60,20220706,140000,135.8000000,136.3000000,135.5100000,135.9500000
SBER,60,20220706,150000,135.9500000,136.8700000,135.9100000,136.3000000
SBER,60,20220706,160000,136.3000000,136.5900000,135.5100000,136.0000000
SBER,60,20220706,170000,135.9900000,136.3000000,134.7000000,134.8000000
SBER,60,20220706,180000,134.8200000,135.4000000,133.2700000,133.6100000
SBER,60,20220706,190000,133.6500000,134.4800000,133.6000000,134.0000000
SBER,60,20220707,110000,134.1000000,135.2000000,131.6800000,132.0500000
SBER,60,20220707,120000,132.0500000,133.6000000,131.8000000,132.1900000
SBER,60,20220707,130000,132.1700000,133.0000000,131.6800000,132.6600000
SBER,60,20220707,140000,132.6600000,133.4300000,131.2200000,132.8400000
SBER,60,20220707,150000,132.8600000,134.6300000,132.5000000,134.0900000
SBER,60,20220707,160000,134.1000000,134.8900000,133.8000000,134.5000000
SBER,60,20220707,170000,134.5000000,134.7000000,132.5000000,132.6400000
SBER,60,20220707,180000,132.6300000,133.4800000,132.3000000,133.0100000
SBER,60,20220707,190000,132.9600000,133.1000000,132.5100000,133.0900000
SBER,60,20220708,110000,133.1600000,133.9800000,131.2400000,131.5700000
SBER,60,20220708,120000,131.5700000,132.3300000,130.9000000,131.9700000
SBER,60,20220708,130000,131.9700000,132.1200000,131.2500000,131.8100000
SBER,60,20220708,140000,131.8200000,132.6100000,131.3000000,132.3900000
SBER,60,20220708,150000,132.3800000,133.0000000,131.9000000,132.7500000
SBER,60,20220708,160000,132.8600000,133.2100000,132.1500000,132.3500000
SBER,60,20220708,170000,132.3500000,132.8500000,132.1100000,132.4200000
SBER,60,20220708,180000,132.4200000,133.2000000,132.3200000,133.0400000
SBER,60,20220708,190000,133.0400000,133.3000000,132.8700000,133.3000000
SBER,60,20220711,110000,132.7500000,133.9000000,130.6000000,131.3700000
SBER,60,20220711,120000,131.4400000,131.8300000,130.7100000,131.3900000
SBER,60,20220711,130000,131.3900000,131.3900000,128.2700000,128.7900000
SBER,60,20220711,140000,128.8000000,129.5000000,128.1000000,128.5600000
SBER,60,20220711,150000,128.5600000,129.3000000,127.5600000,128.4800000
SBER,60,20220711,160000,128.5100000,129.4500000,128.0000000,128.5400000
SBER,60,20220711,170000,128.5400000,129.3600000,127.7200000,127.9600000
SBER,60,20220711,180000,127.9600000,128.3400000,126.7200000,127.7100000
SBER,60,20220711,190000,127.7000000,127.7800000,126.4200000,126.8000000
SBER,60,20220712,110000,126.6000000,128.1300000,124.2000000,125.9200000
SBER,60,20220712,120000,125.9700000,128.7800000,125.3000000,127.4600000
SBER,60,20220712,130000,127.4100000,127.6000000,125.7000000,126.2100000
SBER,60,20220712,140000,126.2400000,127.4700000,126.1400000,126.6200000
SBER,60,20220712,150000,126.6200000,127.4000000,125.8700000,126.6900000
SBER,60,20220712,160000,126.6100000,127.2000000,126.4500000,126.7700000
SBER,60,20220712,170000,126.7700000,128.4900000,126.5800000,128.4100000
SBER,60,20220712,180000,128.4400000,129.2900000,128.0600000,129.2900000
SBER,60,20220712,190000,129.2900000,129.3500000,128.6200000,129.0000000
SBER,60,20220713,110000,129.6000000,129.9500000,127.1000000,127.8600000
SBER,60,20220713,120000,127.8600000,128.1700000,126.8000000,127.6700000
SBER,60,20220713,130000,127.6700000,127.8100000,126.3200000,126.3500000
SBER,60,20220713,140000,126.3500000,127.1500000,126.3200000,126.9500000
SBER,60,20220713,150000,126.9500000,127.7700000,125.7500000,127.3700000
SBER,60,20220713,160000,127.4200000,127.9800000,125.5000000,126.0700000
SBER,60,20220713,170000,126.1000000,127.1000000,125.5500000,126.3400000
SBER,60,20220713,180000,126.3700000,126.6700000,125.3600000,126.4900000
SBER,60,20220713,190000,126.4300000,126.7700000,126.0000000,126.0000000
SBER,60,20220714,110000,125.9500000,127.7000000,124.6100000,126.4100000
SBER,60,20220714,120000,126.4700000,128.0000000,126.4100000,127.5700000
SBER,60,20220714,130000,127.5700000,127.9000000,126.6300000,126.6800000
SBER,60,20220714,140000,126.6700000,126.7800000,125.8000000,125.9100000
SBER,60,20220714,150000,125.8800000,126.2400000,125.2700000,125.8200000
SBER,60,20220714,160000,125.7500000,125.8800000,125.3100000,125.5300000
SBER,60,20220714,170000,125.5300000,126.7200000,124.8800000,126.7200000
SBER,60,20220714,180000,126.6700000,126.9000000,125.5000000,126.3500000
SBER,60,20220714,190000,126.3300000,126.6000000,125.7700000,125.9000000
SBER,60,20220715,110000,126.2000000,127.0000000,125.4000000,125.9900000
SBER,60,20220715,120000,125.9900000,126.4200000,125.2700000,126.0300000
SBER,60,20220715,130000,126.1400000,126.4000000,125.5100000,125.9500000
SBER,60,20220715,140000,125.9500000,128.2000000,125.7300000,127.9100000
SBER,60,20220715,150000,127.9200000,128.2000000,127.1000000,127.3600000
SBER,60,20220715,160000,127.4300000,127.9200000,127.3000000,127.7400000
SBER,60,20220715,170000,127.7400000,128.9200000,127.7000000,128.6000000
SBER,60,20220715,180000,128.6000000,129.4400000,128.4500000,128.8200000
SBER,60,20220715,190000,128.8200000,129.0000000,128.3700000,128.9000000
SBER,60,20220718,110000,130.0000000,130.6400000,128.5000000,128.5800000
SBER,60,20220718,120000,128.6000000,128.8800000,127.5200000,128.4000000
SBER,60,20220718,130000,128.4000000,128.7400000,127.2500000,127.6800000
SBER,60,20220718,140000,127.6800000,128.5000000,127.2700000,128.2100000
SBER,60,20220718,150000,128.2100000,128.5500000,127.6900000,128.0300000
SBER,60,20220718,160000,128.0300000,128.7000000,127.8100000,128.1400000
SBER,60,20220718,170000,128.1100000,128.4500000,128.0000000,128.3100000
SBER,60,20220718,180000,128.3000000,128.8100000,128.1100000,128.3000000
SBER,60,20220718,190000,128.3500000,128.4500000,127.8700000,128.1100000
SBER,60,20220719,110000,128.0000000,128.1100000,127.3000000,127.5300000
SBER,60,20220719,120000,127.4900000,127.6500000,126.3400000,126.6000000
SBER,60,20220719,130000,126.5800000,126.9700000,125.8900000,126.1600000
SBER,60,20220719,140000,126.1600000,126.9000000,125.8100000,125.8500000
SBER,60,20220719,150000,125.8500000,126.1900000,125.5100000,126.1600000
SBER,60,20220719,160000,126.0900000,126.6800000,126.0500000,126.1900000
SBER,60,20220719,170000,126.1900000,126.4900000,125.7000000,125.8500000
SBER,60,20220719,180000,125.8500000,126.7000000,125.8200000,126.6900000
SBER,60,20220719,190000,126.6600000,127.8000000,126.6500000,127.7600000
SBER,60,20220720,110000,128.1200000,129.2000000,127.2500000,129.0200000
SBER,60,20220720,120000,129.0200000,129.2000000,127.8000000,128.7500000
SBER,60,20220720,130000,128.7500000,129.2000000,128.2100000,129.0100000
SBER,60,20220720,140000,129.0100000,129.0400000,127.8600000,128.0200000
SBER,60,20220720,150000,128.0000000,128.6400000,127.9800000,128.1500000
SBER,60,20220720,160000,128.1300000,128.1700000,127.2500000,127.4500000
SBER,60,20220720,170000,127.4800000,127.7200000,127.1300000,127.6200000
SBER,60,20220720,180000,127.6200000,127.6200000,127.1000000,127.2900000
SBER,60,20220720,190000,127.2800000,127.2900000,126.1600000,126.4400000
SBER,60,20220721,110000,126.4000000,126.8300000,123.6300000,123.8300000
SBER,60,20220721,120000,123.8600000,124.3700000,122.2400000,123.6900000
SBER,60,20220721,130000,123.6900000,125.4700000,123.1000000,125.2600000
SBER,60,20220721,140000,125.3000000,125.3300000,124.0000000,124.4700000
SBER,60,20220721,150000,124.4700000,124.7000000,123.7900000,124.3100000
SBER,60,20220721,160000,124.3000000,125.2800000,124.0400000,125.1500000
SBER,60,20220721,170000,125.1500000,125.5500000,124.9000000,125.1400000
SBER,60,20220721,180000,125.1000000,125.4700000,124.9100000,125.0500000
SBER,60,20220721,190000,125.0500000,125.5900000,125.0000000,125.4800000
SBER,60,20220722,110000,125.5200000,126.9800000,125.0300000,126.6900000
SBER,60,20220722,120000,126.6800000,127.7000000,126.2600000,127.5700000
SBER,60,20220722,130000,127.5700000,127.8200000,127.1000000,127.6500000
SBER,60,20220722,140000,127.6100000,129.1000000,127.3000000,128.5000000
SBER,60,20220722,150000,128.5000000,128.9500000,128.4000000,128.5600000
SBER,60,20220722,160000,128.5500000,128.6100000,127.8200000,128.4200000
SBER,60,20220722,170000,128.4700000,128.6100000,128.0000000,128.1900000
SBER,60,20220722,180000,128.1900000,128.3000000,127.7500000,128.0400000
SBER,60,20220722,190000,128.0400000,129.0000000,128.0000000,128.8200000
SBER,60,20220725,110000,128.9300000,129.8900000,127.2400000,129.1300000
SBER,60,20220725,120000,129.1700000,129.7600000,128.6200000,129.4300000
SBER,60,20220725,130000,129.4500000,129.5800000,128.9700000,129.4800000
SBER,60,20220725,140000,129.4900000,131.0000000,129.2200000,130.7800000
SBER,60,20220725,150000,130.7700000,130.8900000,130.1200000,130.6200000
SBER,60,20220725,160000,130.6700000,131.8500000,130.1200000,131.8200000
SBER,60,20220725,170000,131.8400000,132.0000000,130.6600000,131.1200000
SBER,60,20220725,180000,131.1700000,131.2900000,130.2500000,131.2800000
SBER,60,20220725,190000,131.2200000,131.5000000,130.8500000,131.4500000
SBER,60,20220726,110000,132.0400000,132.8000000,131.0000000,131.4900000
SBER,60,20220726,120000,131.5000000,133.0000000,131.4500000,132.6300000
SBER,60,20220726,130000,132.6300000,133.9000000,132.5500000,133.6700000
SBER,60,20220726,140000,133.7100000,133.8300000,133.0200000,133.3400000
SBER,60,20220726,150000,133.3500000,133.7500000,133.2600000,133.4000000
SBER,60,20220726,160000,133.4000000,133.7500000,132.0000000,132.1500000
SBER,60,20220726,170000,132.1500000,132.4800000,131.4300000,131.7500000
SBER,60,20220726,180000,131.7500000,132.7300000,131.7300000,132.5900000
SBER,60,20220726,190000,132.5900000,133.0000000,132.5500000,132.9000000
SBER,60,20220727,110000,132.9000000,134.7900000,132.0000000,133.8600000
SBER,60,20220727,120000,133.8800000,134.6000000,132.8100000,133.3000000
SBER,60,20220727,130000,133.3000000,134.0000000,132.9100000,133.6800000
SBER,60,20220727,140000,133.6700000,134.1000000,133.1000000,133.5200000
SBER,60,20220727,150000,133.5100000,133.7500000,132.1500000,132.2000000
SBER,60,20220727,160000,132.2000000,132.7400000,131.6200000,132.3300000
SBER,60,20220727,170000,132.3200000,133.1000000,131.9200000,132.9500000
SBER,60,20220727,180000,132.9300000,133.1400000,132.5300000,132.9500000
SBER,60,20220727,190000,132.9500000,133.0000000,132.5000000,132.5000000
SBER,60,20220728,110000,133.0100000,133.4900000,131.8500000,132.0000000
SBER,60,20220728,120000,132.0000000,132.0100000,130.3400000,130.6600000
SBER,60,20220728,130000,130.6600000,131.3000000,130.1000000,130.9800000
SBER,60,20220728,140000,130.9700000,131.3900000,130.5400000,131.2500000
SBER,60,20220728,150000,131.2500000,131.8000000,131.1500000,131.6900000
SBER,60,20220728,160000,131.6900000,131.8900000,130.6600000,130.8900000
SBER,60,20220728,170000,130.8900000,131.6500000,130.6000000,131.0300000
SBER,60,20220728,180000,131.1000000,132.0000000,131.0300000,131.9800000
SBER,60,20220728,190000,131.9800000,132.1000000,131.3600000,131.7200000
SBER,60,20220729,110000,131.6900000,132.7500000,131.0700000,132.0900000
SBER,60,20220729,120000,132.0200000,132.6500000,131.8200000,132.3900000
SBER,60,20220729,130000,132.3900000,132.5700000,131.4000000,132.0800000
SBER,60,20220729,140000,132.0500000,132.1700000,130.7000000,130.8000000
SBER,60,20220729,150000,130.7600000,131.1400000,130.3100000,130.8900000
SBER,60,20220729,160000,130.8600000,131.5000000,130.7000000,130.8400000
SBER,60,20220729,170000,130.8300000,131.3500000,130.6500000,130.9700000
SBER,60,20220729,180000,130.9700000,132.0000000,130.9700000,131.7400000
SBER,60,20220729,190000,131.7500000,131.9800000,131.5300000,131.9000000
SBER,60,20220801,110000,131.7700000,131.7700000,130.1100000,130.2300000
SBER,60,20220801,120000,130.2200000,130.2600000,129.2000000,129.5100000
SBER,60,20220801,130000,129.5100000,130.1800000,129.3300000,129.9000000
SBER,60,20220801,140000,129.9000000,130.0900000,129.5100000,129.5400000
SBER,60,20220801,150000,129.5400000,130.0000000,129.5100000,129.6400000
SBER,60,20220801,160000,129.6400000,129.8900000,128.2000000,128.4600000
SBER,60,20220801,170000,128.4600000,128.6300000,127.9000000,128.6000000
SBER,60,20220801,180000,128.6000000,128.6000000,128.1800000,128.4200000
SBER,60,20220801,190000,128.4200000,128.4600000,127.3400000,127.3400000
SBER,60,20220802,110000,126.6000000,127.1900000,126.1300000,126.4100000
SBER,60,20220802,120000,126.4100000,126.8200000,125.6000000,125.9100000
SBER,60,20220802,130000,125.9100000,127.6500000,125.8300000,127.1500000
SBER,60,20220802,140000,127.1600000,128.4400000,127.1500000,127.7900000
SBER,60,20220802,150000,127.7800000,128.2800000,127.3600000,127.5400000
SBER,60,20220802,160000,127.5400000,128.0000000,127.1500000,127.5300000
SBER,60,20220802,170000,127.5600000,127.8900000,127.2000000,127.8400000
SBER,60,20220802,180000,127.8500000,128.0000000,127.3000000,128.0000000
SBER,60,20220802,190000,128.0000000,128.0000000,127.4000000,127.5300000
SBER,60,20220803,110000,128.0600000,129.1500000,127.7500000,128.4100000
SBER,60,20220803,120000,128.4100000,129.0000000,128.2000000,128.7700000
SBER,60,20220803,130000,128.7600000,128.7800000,128.1100000,128.4200000
SBER,60,20220803,140000,128.4200000,128.6800000,128.1200000,128.1200000
SBER,60,20220803,150000,128.1200000,128.2100000,126.8200000,127.8000000
SBER,60,20220803,160000,127.8000000,127.8500000,127.2100000,127.2500000
SBER,60,20220803,170000,127.2100000,127.3400000,126.2700000,126.8000000
SBER,60,20220803,180000,126.8000000,127.1000000,126.4500000,126.6300000
SBER,60,20220803,190000,126.6500000,127.0900000,126.5600000,126.8500000
SBER,60,20220804,110000,126.9400000,128.1300000,126.1600000,127.2700000
SBER,60,20220804,120000,127.2700000,127.5000000,126.6100000,127.1600000
SBER,60,20220804,130000,127.1700000,127.3500000,126.6200000,126.6200000
SBER,60,20220804,140000,126.6300000,127.1500000,126.6100000,126.8000000
SBER,60,20220804,150000,126.8000000,127.3900000,126.8000000,127.2000000
SBER,60,20220804,160000,127.1600000,127.4000000,126.6300000,126.9100000
SBER,60,20220804,170000,126.9500000,127.1100000,126.8300000,126.9200000
SBER,60,20220804,180000,126.9300000,127.1300000,126.7100000,127.0000000
SBER,60,20220804,190000,127.0000000,127.1500000,126.9500000,126.9500000
SBER,60,20220805,110000,127.5000000,127.5800000,123.5700000,123.6300000
SBER,60,20220805,120000,123.6300000,124.2200000,122.2400000,123.5500000
SBER,60,20220805,130000,123.5400000,124.0000000,123.3200000,123.8700000
SBER,60,20220805,140000,123.8700000,124.4200000,123.4200000,123.9800000
SBER,60,20220805,150000,123.9800000,124.2000000,123.3800000,123.7000000
SBER,60,20220805,160000,123.7200000,124.0000000,122.5400000,122.8100000
SBER,60,20220805,170000,122.8600000,123.9000000,122.6000000,123.7800000
SBER,60,20220805,180000,123.8600000,123.9000000,122.9000000,122.9600000
SBER,60,20220805,190000,122.9500000,123.3900000,122.3400000,122.4000000
SBER,60,20220808,110000,126.1400000,127.3800000,124.1300000,126.3600000
SBER,60,20220808,120000,126.3700000,126.7200000,125.0400000,125.1200000
SBER,60,20220808,130000,125.1200000,125.7500000,124.6100000,124.9100000
SBER,60,20220808,140000,124.9300000,125.0000000,123.7000000,123.9800000
SBER,60,20220808,150000,123.9800000,124.8400000,123.5100000,124.5600000
SBER,60,20220808,160000,124.5500000,125.1800000,124.0100000,124.9700000
SBER,60,20220808,170000,124.9600000,125.0000000,124.4200000,124.6500000
SBER,60,20220808,180000,124.6600000,124.7000000,123.8400000,123.9400000
SBER,60,20220808,190000,123.9200000,124.2000000,123.7100000,123.8100000
SBER,60,20220809,110000,123.9000000,124.4400000,122.7400000,122.9300000
SBER,60,20220809,120000,122.9300000,123.6000000,122.3000000,123.5500000
SBER,60,20220809,130000,123.5800000,125.5000000,123.1700000,124.2800000
SBER,60,20220809,140000,124.3000000,125.0000000,124.3000000,124.8200000
SBER,60,20220809,150000,124.8000000,125.2800000,124.6200000,124.8600000
SBER,60,20220809,160000,124.8600000,125.0000000,124.8100000,124.8400000
SBER,60,20220809,170000,124.8300000,124.9200000,124.3000000,124.7000000
SBER,60,20220809,180000,124.7000000,125.7400000,124.4800000,125.6700000
SBER,60,20220809,190000,125.6700000,126.5000000,125.4500000,126.4000000
SBER,60,20220810,110000,126.2500000,126.8300000,124.8700000,125.2000000
SBER,60,20220810,120000,125.1900000,126.4400000,125.0500000,126.1300000
SBER,60,20220810,130000,126.1800000,127.2900000,126.1100000,126.6200000
SBER,60,20220810,140000,126.6200000,126.9900000,126.0600000,126.1400000
SBER,60,20220810,150000,126.1400000,126.8500000,126.0000000,126.4100000
SBER,60,20220810,160000,126.4100000,126.6400000,126.0000000,126.4100000
SBER,60,20220810,170000,126.4100000,126.5000000,125.4300000,125.4600000
SBER,60,20220810,180000,125.5000000,126.1000000,125.4400000,125.7600000
SBER,60,20220810,190000,125.7600000,126.2500000,125.5500000,126.2000000
SBER,60,20220811,110000,126.8800000,126.9700000,126.0400000,126.0400000
SBER,60,20220811,120000,126.0500000,126.1800000,125.2500000,125.9600000
SBER,60,20220811,130000,125.9600000,126.2600000,125.0000000,125.3300000
SBER,60,20220811,140000,125.3300000,125.9000000,125.2300000,125.3300000
SBER,60,20220811,150000,125.3400000,125.6100000,125.0200000,125.3300000
SBER,60,20220811,160000,125.3300000,125.5000000,125.2200000,125.4000000
