Date,Open,High,Low,Close,Adj Close,Volume
2013-04-22,155.217148,167.114044,151.638794,154.752426,124.413559,2369202
2013-04-29,155.310104,158.098434,154.008881,156.983093,126.206902,1063859
2013-05-06,156.657791,162.095047,156.146606,162.095047,130.316635,1073702
2013-05-13,161.909149,164.604538,158.005493,163.675095,131.586945,1332816
2013-05-20,164.000397,164.651016,158.330795,158.563156,127.477242,1263974
2013-05-27,158.888458,163.117432,154.752426,156.332489,125.683853,1498925
2013-06-03,156.425430,158.423737,148.571625,150.151688,120.714821,1754383
2013-06-10,149.686966,154.798904,144.528549,148.199860,119.145630,1624804
2013-06-17,148.153381,153.730042,139.230713,139.230713,111.934875,2616703
2013-06-24,139.323669,145.783295,136.628281,145.132690,118.445358,2121378
2013-07-01,145.922714,155.960709,144.714432,153.869461,125.575577,1676406
2013-07-08,154.659485,158.284317,153.915939,156.193069,127.471924,1438177
2013-07-15,156.471909,160.422043,154.566544,158.423737,129.292419,1206222
2013-07-22,159.120819,165.998703,153.497681,164.976318,134.640106,1414791
2013-07-29,164.325699,168.368790,159.492599,167.997009,137.105331,1489501
2013-08-05,168.229370,170.181198,164.372177,170.181198,138.887894,887507
2013-08-12,170.924759,172.086563,165.626923,165.998703,135.474487,912898
2013-08-19,165.952240,168.322311,162.652710,166.184601,135.626190,657406
2013-08-26,165.812820,166.370483,158.841980,158.841980,129.633743,839488
2013-09-02,159.678482,162.234451,158.284317,159.353180,130.050934,888920
2013-09-09,159.213760,163.349792,156.611328,158.144897,129.064835,1335145
2013-09-16,158.330795,165.115738,157.866074,163.163895,133.160934,1004539
2013-09-23,163.163895,163.860977,154.148300,154.613022,126.182419,1425641
2013-09-30,153.358261,156.332489,151.034653,151.824677,123.906799,1130986
2013-10-07,151.359955,155.124207,148.989883,155.031265,126.523735,1046717
2013-10-14,155.217148,159.957321,152.196457,159.957321,130.543991,1131926
2013-10-21,160.003799,163.163895,152.893539,155.588928,126.978882,1634252
2013-10-28,156.146606,157.122513,154.891846,155.821289,127.168510,852338
2013-11-04,156.286011,157.029572,152.149994,153.962402,125.651459,992684
2013-11-11,154.194763,154.194763,149.733429,150.476990,122.806931,1253096
2013-11-18,150.012268,153.218857,149.872849,153.172379,125.006668,762079
2013-11-25,153.404739,154.891846,151.545853,151.731735,123.830956,690989
2013-12-02,151.824677,152.010574,140.578415,141.786682,115.714607,1598066
2013-12-09,141.879639,142.902023,137.743607,138.394211,112.945961,1233271
2013-12-16,138.440689,141.554321,137.743607,138.533630,113.059753,1427265
2013-12-23,138.858932,142.158463,137.650665,142.112000,115.980125,459543
2013-12-30,142.204941,144.017349,141.926102,142.390823,116.207657,640498
2014-01-06,142.576721,143.134384,132.910492,135.327057,110.442795,1587663
2014-01-13,135.419998,141.833160,133.421692,141.461380,115.449135,1605689
2014-01-20,141.321960,143.227325,138.440689,138.487167,113.021805,1287260
2014-01-27,138.301270,139.788391,133.654053,137.604187,113.503578,1532113
2014-02-03,137.604187,140.067215,135.280579,137.093002,113.081909,1366835
2014-02-10,137.464767,146.340958,136.907104,141.554321,116.761864,1435283
2014-02-17,142.019043,144.063828,138.812469,140.764297,116.110207,1427860
2014-02-24,140.717834,143.134384,136.302963,138.115387,113.925255,1427081
2014-03-03,136.488861,139.091309,134.258194,134.722916,111.126953,1389835
2014-03-10,134.490555,135.838242,127.659142,127.659142,105.300346,1540068
2014-03-17,127.333832,131.144547,127.287361,130.493942,107.638641,1404888
2014-03-24,130.261581,138.580109,129.518021,137.464767,113.388565,1276030
2014-03-31,138.068909,139.184250,136.767685,137.093002,113.081909,957815
2014-04-07,136.395920,146.155075,133.096390,136.349442,112.468582,1938305
2014-04-14,135.652359,139.881332,135.605881,139.091309,114.730255,1047439
2014-04-21,139.091309,149.640488,138.533630,147.781601,121.898453,1360169
2014-04-28,147.781601,148.943405,146.433914,147.316879,121.515129,895928
2014-05-05,146.945099,147.409821,142.158463,144.993271,119.598511,946045
2014-05-12,145.039749,151.871155,144.063828,151.034653,126.544891,1238591
2014-05-19,150.662872,151.778214,147.177460,148.153381,124.130775,996102
2014-05-26,148.246323,150.662872,147.642181,150.662872,126.233368,699470
2014-06-02,149.686966,151.267014,147.688660,148.432220,124.364410,810449
2014-06-09,148.850464,153.730042,148.013962,150.848770,126.389122,914873
2014-06-16,150.802292,154.194763,149.454605,151.871155,127.245720,1148005
2014-06-23,152.057053,152.057053,147.130997,148.385742,124.325432,680211
2014-06-30,148.339264,149.408127,146.433914,146.712738,122.923729,722304
2014-07-07,146.201553,147.316879,142.297882,147.130997,123.274162,1119283
2014-07-14,146.945099,149.779907,144.900330,147.223938,123.352028,780417
2014-07-21,147.038040,148.246323,140.392517,140.810776,117.978752,1302723
2014-07-28,141.321960,149.454605,141.043137,147.549240,123.624596,1697648
2014-08-04,147.456299,151.127594,145.736832,146.852158,123.040543,1453265
2014-08-11,147.688660,147.735123,142.902023,144.528549,121.093681,1026840
2014-08-18,146.201553,146.619797,142.809082,143.320267,120.081345,553062
2014-08-25,143.924408,150.709351,143.599106,149.872849,125.571442,895175
2014-09-01,150.058746,154.659485,149.361664,153.358261,128.491653,939946
2014-09-08,152.754135,153.869461,150.523468,151.871155,127.245720,948839
2014-09-15,151.127594,155.867767,150.988190,151.778214,127.167877,1226726
2014-09-22,150.988190,151.452911,146.201553,149.036346,124.870583,1208325
2014-09-29,148.432220,149.686966,139.463074,140.810776,117.978752,1763985
2014-10-06,140.950195,143.134384,137.418304,137.418304,115.136353,1262033
2014-10-13,136.210022,137.557724,130.168640,137.185944,114.941666,1584473
2014-10-20,137.278885,142.716125,135.327057,135.419998,113.462067,1603369
2014-10-27,136.395920,143.506165,134.908798,143.087906,119.886635,1455648
2014-11-03,142.855545,148.106903,142.530243,146.294495,122.573334,1139013
2014-11-10,146.387436,149.826385,146.201553,148.618103,124.520157,845097
2014-11-17,147.549240,149.872849,145.504471,149.872849,125.571442,887710
2014-11-24,149.361664,155.495987,148.757523,154.380661,129.348328,939464
2014-12-01,153.265320,155.681870,152.010574,153.822983,128.881058,820793
2014-12-08,153.218857,153.218857,144.435608,144.667969,121.210495,1228157
2014-12-15,144.482071,146.201553,139.741913,144.667969,121.210495,1590591
2014-12-22,144.714432,148.803986,144.621490,148.803986,124.675865,348669
2014-12-29,148.711044,149.175766,146.526855,146.619797,122.845848,412596
2015-01-05,145.643875,151.452911,141.926102,147.735123,123.780327,1149523
2015-01-12,148.803986,156.378967,148.711044,154.380661,129.348328,1728309
2015-01-19,154.473602,165.348099,154.101822,165.162201,138.381653,1670478
2015-01-26,164.511597,168.926453,163.675095,166.742264,141.022964,1607334
2015-02-02,167.067566,171.203598,164.046875,169.948837,143.734985,1296816
2015-02-09,168.740570,171.947144,166.974625,169.995316,143.774307,994058
2015-02-16,169.484116,171.435959,162.420349,166.928146,141.180191,1704559
2015-02-23,167.299927,169.251755,164.651016,169.158813,143.066818,1188251
2015-03-02,169.855896,170.831818,167.439346,170.227676,143.970795,1158759
2015-03-09,170.785339,178.174423,168.275848,176.454956,149.237518,1440598
2015-03-16,176.640839,184.494644,176.594376,179.661530,151.949539,2085177
2015-03-23,181.706314,181.706314,169.344711,171.203598,144.796173,2267345
2015-03-30,171.807724,173.573669,161.816208,162.838593,137.721451,1739672
2015-04-06,162.838593,168.322311,162.838593,164.046875,138.743378,1577039
2015-04-13,164.139816,165.812820,160.700882,162.978012,137.839340,1738790
2015-04-20,163.303314,166.463425,154.613022,156.053650,131.983047,3347371
2015-04-27,156.146606,160.329102,153.311798,153.404739,129.742737,2083155
2015-05-04,153.637100,158.423737,147.177460,152.382355,130.941910,2267986
2015-05-11,152.707657,156.518372,150.941711,154.891846,133.098343,1377020
2015-05-18,155.542465,159.724960,149.733429,151.499374,130.183197,1722347
2015-05-25,151.964096,152.986496,148.246323,148.664581,127.747284,1646760
2015-06-01,148.339264,150.569931,145.690353,145.829773,125.311310,1600292
2015-06-08,146.015656,149.872849,142.483765,148.618103,127.707329,2259316
2015-06-15,147.130997,147.967484,141.786682,143.784988,123.554237,1688911
2015-06-22,146.433914,152.428818,146.062134,151.778214,130.422806,1881675
2015-06-29,146.573318,154.380661,146.340958,150.012268,128.905304,3230273
2015-07-06,147.967484,151.638794,143.506165,151.499374,130.183197,1995359
2015-07-13,152.475296,155.867767,151.824677,155.310104,133.457764,1385635
2015-07-20,156.100128,158.981400,155.031265,155.542465,133.657440,1250049
2015-07-27,156.053650,164.232758,151.778214,163.210373,140.246429,2741751
2015-08-03,162.652710,169.112350,162.002090,167.439346,143.880402,1670764
2015-08-10,168.182892,168.229370,155.728348,158.005493,135.773895,2076835
2015-08-17,158.702576,159.167297,148.106903,148.106903,127.268036,1473721
2015-08-24,144.528549,145.969193,135.884720,145.039749,124.632446,3207625
2015-08-31,144.063828,144.110291,131.609283,131.702225,113.171532,3005574
2015-09-07,132.445770,139.323669,131.841644,132.538727,113.890335,1886130
2015-09-14,132.631668,144.110291,131.330444,141.693741,121.757217,3013593
2015-09-21,141.275497,142.948486,128.402695,137.232407,117.923607,2636215
2015-09-28,136.488861,137.836548,127.101471,134.490555,115.567566,2449922
2015-10-05,136.860641,151.267014,136.721222,150.755829,129.544205,1792818
2015-10-12,150.895233,152.475296,138.394211,139.416611,119.800476,2122268
2015-10-19,139.230713,162.095047,138.487167,160.561462,137.970215,2717963
2015-10-26,159.864380,160.282623,154.241241,156.657791,134.615814,1454004
2015-11-02,155.170685,164.232758,153.032959,159.724960,137.251404,1596717
2015-11-09,160.189682,162.002090,152.661179,153.637100,132.020142,1354576
2015-11-16,149.501068,158.330795,147.781601,155.588928,133.697357,1234273
2015-11-23,155.077744,155.403046,147.828079,150.430511,129.264725,1380244
2015-11-30,150.988190,155.728348,147.688660,149.175766,128.186523,2546824
2015-12-07,149.872849,150.709351,142.716125,144.482071,124.153244,1738503
2015-12-14,144.993271,149.826385,142.437302,144.993271,124.592522,2097155
2015-12-21,144.342667,149.826385,143.784988,149.501068,128.466064,627448
2015-12-28,149.501068,150.151688,146.387436,149.129303,128.146606,414516
2016-01-04,145.457993,145.457993,132.817551,132.864029,114.169868,1833094
2016-01-11,132.864029,136.488861,128.867416,131.191025,112.732269,1410634
2016-01-18,131.702225,143.924408,130.493942,142.390823,122.356216,2403872
2016-01-25,143.227325,144.110291,137.975967,144.110291,125.217911,1145459
2016-02-01,144.714432,146.898636,140.438995,143.970886,125.096809,2186639
2016-02-08,144.063828,144.807388,133.096390,135.419998,117.666870,2115825
2016-02-15,138.440689,153.683578,137.975967,148.106903,128.690567,2418734
2016-02-22,150.569931,152.986496,142.112000,150.476990,130.749954,1828426
2016-02-29,149.268707,152.428818,147.502762,152.103516,132.163239,1321157
2016-03-07,151.592316,155.124207,148.943405,154.473602,134.222610,1231675
2016-03-14,155.124207,156.007187,147.549240,151.685272,131.799850,1648857
2016-03-21,150.802292,150.988190,142.390823,142.809082,124.087303,1139088
2016-03-28,142.809082,150.105209,141.043137,142.902023,124.168037,1218117
2016-04-04,142.483765,144.993271,139.323669,140.392517,121.987526,1400019
2016-04-11,139.602493,145.318573,136.349442,143.784988,124.935257,1991997
2016-04-18,142.019043,150.709351,140.717834,140.810776,122.350960,1841287
2016-04-25,140.253113,141.693741,137.557724,139.091309,120.856903,1461026
2016-05-02,139.741913,141.926102,132.956970,134.397614,116.778534,1098953
2016-05-09,135.094696,137.790085,130.447464,132.771088,117.476013,1009375
2016-05-16,132.120468,134.908798,130.865723,133.793472,118.380638,831539
2016-05-23,133.886414,136.488861,131.237503,136.163559,120.477715,1021246
2016-05-30,136.349442,138.858932,134.072296,137.604187,121.752380,1253651
2016-06-06,138.068909,145.643875,138.068909,140.764297,124.548424,1693738
2016-06-13,139.230713,140.485474,134.908798,136.256500,120.559921,1422883
2016-06-20,140.160156,144.249710,129.192719,132.120468,116.900368,1606567
2016-06-27,131.702225,138.858932,126.915581,137.743607,121.875702,1590550
2016-07-04,138.115387,138.487167,130.633362,136.721222,120.971115,988439
2016-07-11,136.767685,145.086212,136.302963,142.344360,125.946472,1121157
2016-07-18,142.669662,146.155075,142.344360,144.017349,127.426750,1009348
2016-07-25,143.970886,161.072647,143.784988,157.912537,139.721237,1807157
2016-08-01,158.656097,162.095047,156.007187,160.329102,141.859406,1276089
2016-08-08,160.607925,164.465118,157.354874,164.325699,145.395599,1021495
2016-08-15,164.186295,164.511597,160.840286,162.280930,143.586380,753325
2016-08-22,161.769730,162.838593,156.890152,158.516678,140.255753,741505
2016-08-29,158.144897,163.675095,156.332489,163.442734,144.614334,852047
2016-09-05,163.768036,166.277542,161.862686,163.117432,144.326538,1148335
2016-09-12,160.700882,164.093338,158.795517,162.373871,143.668640,1217882
2016-09-19,163.582153,170.692398,163.582153,169.391174,149.877518,1103026
2016-09-26,167.299927,171.343002,161.909149,166.881683,147.657104,1174295
2016-10-03,166.695786,175.850815,166.370483,172.783646,152.879196,1235655
2016-10-10,172.876587,179.847427,172.318924,178.871506,158.265717,1307828
2016-10-17,178.778564,180.219193,175.200195,176.408478,156.086456,1294794
2016-10-24,177.105560,191.837250,174.456650,189.606583,167.764160,2229448
2016-10-31,188.863022,189.467163,180.126251,180.916290,160.074951,1334235
2016-11-07,183.518723,185.935287,177.802643,181.799255,160.856232,1403282
2016-11-14,183.658142,185.377609,180.126251,185.098785,163.775650,948119
2016-11-21,186.167648,188.537720,182.449860,186.260590,164.803619,757442
2016-11-28,186.632370,192.348450,184.773468,187.701218,166.078278,1213665
2016-12-05,187.515335,199.644577,187.282974,197.553329,174.795425,1125462
2016-12-12,197.553329,199.086914,192.301971,196.949188,174.260880,1342650
2016-12-19,196.530945,199.133392,195.880325,197.088608,174.384262,633097
2016-12-26,197.088608,199.737518,197.088608,198.250412,175.412216,291319
2017-01-02,197.971588,203.037048,193.835556,197.925110,175.124374,890854
2017-01-09,198.064529,212.610321,197.413910,212.610321,188.117889,1272022
2017-01-16,209.729050,213.958023,207.498383,212.749741,188.241257,977763
2017-01-23,212.192078,216.467514,208.799606,210.286713,187.383987,1106025
2017-01-30,209.543152,209.868469,204.663574,207.405441,184.816513,1290417
2017-02-06,207.451904,218.419357,203.920029,214.050964,190.738266,1244971
2017-02-13,216.095734,216.560455,209.171387,209.775513,186.928452,1237408
2017-02-20,211.262634,216.281631,210.426132,213.446823,190.199921,747118
2017-02-27,214.933929,218.977020,213.539764,216.188690,192.643143,1036108
2017-03-06,216.374573,221.114731,215.677490,218.791122,194.962143,910288
2017-03-13,219.302322,225.947845,218.837601,223.205994,198.896210,1694137
2017-03-20,223.020096,223.066574,215.026886,220.789429,196.742798,1264399
2017-03-27,220.138824,225.343704,219.162903,225.343704,200.801086,1064580
2017-04-03,225.436646,235.195816,223.020096,233.476349,208.048004,1306040
2017-04-10,233.569290,235.102875,230.688004,233.058090,207.675247,910478
2017-04-17,233.058090,235.009933,229.572678,229.990921,204.942154,994627
2017-04-24,237.008224,267.679871,236.589981,264.473297,235.668961,2226069
2017-05-01,264.473297,274.000092,261.173767,272.652405,242.957306,1081571
2017-05-08,273.721283,274.186005,267.633423,270.747040,244.116333,1652905
2017-05-15,270.514679,272.791840,264.008575,269.864075,243.320190,1112280
2017-05-22,269.910553,275.208374,268.748749,274.000092,247.049393,905242
2017-05-29,273.349487,282.318634,271.722961,278.693787,251.281479,820727
2017-06-05,278.693787,279.390869,273.070648,274.836609,247.803650,1082553
2017-06-12,274.278931,282.179199,269.213470,278.322021,250.946213,1425370
2017-06-19,281.296234,289.057098,280.738586,285.664612,257.566559,894794
2017-06-26,287.058777,290.962463,276.927856,277.160217,249.898697,1245015
2017-07-03,277.950226,283.666321,277.578461,279.065582,251.616653,856217
2017-07-10,280.692108,284.502808,275.719574,284.502808,256.519104,818257
2017-07-17,284.874603,292.310150,281.296234,284.967529,256.938080,943997
2017-07-24,286.268768,289.800659,271.862396,272.745361,245.918091,1608089
2017-07-31,272.187683,285.014008,271.630035,283.341003,255.471527,1236225
2017-08-07,283.991638,287.337616,276.509613,279.204987,251.742371,1029004
2017-08-14,280.506226,289.800659,279.158508,285.850525,257.734192,891994
2017-08-21,284.735168,292.403107,283.852203,290.823029,262.217621,664382
2017-08-28,289.335938,297.933289,284.177521,297.236206,267.999939,802605
2017-09-04,295.563202,300.721619,291.334229,300.303375,270.765503,803404
2017-09-11,301.836945,307.553040,301.325745,306.995361,276.799255,977303
2017-09-18,308.110687,311.828491,303.417023,311.317291,280.696106,748599
2017-09-25,311.317291,313.408539,307.134796,313.269104,282.455902,854471
2017-10-02,313.501465,321.541168,312.107300,313.826782,282.958771,1003146
2017-10-09,316.243347,333.670410,316.010986,332.136841,299.467804,1097432
2017-10-16,332.973328,335.343414,328.697876,333.856293,301.018188,1108525
2017-10-23,335.343414,368.989288,333.577454,367.455688,331.312683,2239987
2017-10-30,367.595123,376.006592,365.271515,375.820709,338.854919,1240989
2017-11-06,375.495392,379.538483,356.627686,360.531342,325.069397,1580278
2017-11-13,360.206024,361.739624,351.283386,358.625977,323.351440,1036314
2017-11-20,358.254211,368.478088,357.835968,363.877350,328.086304,684463
2017-11-27,363.319672,363.366150,341.895996,347.612061,313.420898,1379553
2017-12-04,350.958069,359.230133,344.730804,358.533051,323.267639,1023919
2017-12-11,359.090698,364.202637,354.304077,361.414307,325.865540,1303696
2017-12-18,364.156189,371.498779,360.903137,363.691467,327.918701,843532
2017-12-25,363.691467,367.548645,361.228424,365.271515,329.343292,282075
2018-01-01,365.271515,373.450623,354.582916,373.450623,336.717987,815351
2018-01-08,373.729462,385.719269,368.710449,380.049683,342.667938,1400973
2018-01-15,379.027283,383.860382,370.197571,383.023895,345.349609,962487
2018-01-22,382.373291,387.949951,369.918732,383.023895,347.176666,924612
2018-01-29,382.280334,382.930939,368.152771,368.524567,334.034302,815305
2018-02-05,364.063232,367.409241,338.131744,341.013031,309.097565,1819422
2018-02-12,344.637848,367.037445,338.689423,364.899719,330.748688,2216769
2018-02-19,368.338684,368.710449,360.345459,364.156189,330.074768,815115
2018-02-26,365.829163,371.777618,346.868530,348.727417,316.089966,942373
2018-03-05,348.634460,360.624298,348.262695,360.624298,326.873444,887128
2018-03-12,363.319672,363.877350,353.281677,354.954681,321.734467,958820
2018-03-19,351.887512,369.082214,348.541504,357.743011,324.261780,1200494
2018-03-26,358.672455,364.156189,350.493347,361.367859,327.547394,739856
2018-04-02,361.367859,390.180603,361.367859,388.135834,351.810150,1194785
2018-04-09,386.183990,415.461487,384.603943,405.423492,367.479797,1422203
2018-04-16,405.888214,410.349548,397.430267,400.590393,363.099060,956136
2018-04-23,400.869202,443.065979,398.917389,443.065979,401.599335,1478470
2018-04-30,444.274261,453.847534,440.277649,449.386200,407.328033,745552
2018-05-07,449.850922,458.866516,443.530701,458.866516,415.921143,1254649
2018-05-14,459.700012,480.000000,455.299988,478.799988,433.988983,1117003
2018-05-21,480.000000,493.399994,475.899994,487.500000,445.760559,944860
2018-05-28,490.299988,495.700012,482.200012,491.799988,449.692383,863309
2018-06-04,492.600006,505.399994,473.700012,505.399994,462.127930,1117925
2018-06-11,505.200012,522.400024,495.100006,512.000000,468.162842,1094224
2018-06-18,511.000000,512.400024,478.000000,486.000000,444.388947,1165645
2018-06-25,483.000000,494.000000,468.700012,483.600006,442.194427,1172253
2018-07-02,475.700012,483.799988,467.700012,476.500000,435.702301,1008169
2018-07-09,480.700012,496.500000,475.000000,492.500000,450.332428,958363
2018-07-16,493.200012,506.399994,483.399994,486.799988,445.120453,829058
2018-07-23,484.600006,509.600006,463.100006,464.000000,424.272614,1624770
2018-07-30,465.000000,469.399994,451.600006,459.500000,420.157898,1187802
2018-08-06,462.200012,473.600006,455.899994,464.600006,424.821228,911696
2018-08-13,463.200012,472.799988,449.600006,453.100006,414.305847,1027545
2018-08-20,455.799988,466.399994,454.000000,457.200012,418.054810,836644
2018-08-27,460.399994,487.399994,459.899994,468.000000,427.930145,910875
2018-09-03,468.500000,468.600006,428.200012,447.200012,408.911072,1489606
2018-09-10,448.100006,455.500000,440.000000,447.200012,408.911072,1326232
2018-09-17,446.600006,460.100006,436.899994,454.700012,415.768860,4711411
2018-09-24,454.299988,467.000000,452.100006,461.700012,422.169525,1244999
2018-10-01,462.700012,469.500000,414.700012,429.100006,392.360779,1738690
2018-10-08,427.200012,428.000000,365.100006,379.700012,347.190399,3119174
2018-10-15,380.200012,390.899994,359.000000,360.200012,329.359894,1966672
2018-10-22,369.799988,398.799988,351.700012,377.399994,345.087219,2449256
2018-10-29,384.399994,427.299988,368.200012,421.000000,384.954224,2137346
2018-11-05,421.000000,421.000000,383.100006,393.200012,359.534424,1254245
2018-11-12,395.899994,404.500000,386.500000,389.600006,356.242676,1159839
2018-11-19,391.500000,396.000000,369.100006,390.299988,356.882721,1098054
2018-11-26,394.799988,397.200012,381.000000,384.000000,351.122101,1171120
2018-12-03,400.000000,417.399994,388.100006,395.299988,361.454620,1634594
2018-12-10,391.000000,419.799988,387.000000,404.399994,369.775513,1426809
2018-12-17,402.000000,410.600006,389.500000,396.100006,362.186218,1522865
2018-12-24,393.899994,399.500000,377.600006,397.500000,363.466248,571205
2018-12-31,400.799988,411.600006,380.700012,397.399994,363.374817,1059326
2019-01-07,400.200012,429.799988,393.799988,405.899994,371.147095,1522948
2019-01-14,398.100006,410.799988,391.500000,410.000000,374.896027,1075151
2019-01-21,409.100006,424.700012,402.000000,421.200012,388.556641,901500
2019-01-28,418.000000,446.200012,413.200012,446.200012,411.619141,1224409
2019-02-04,446.200012,454.600006,437.899994,440.899994,406.729858,1145004
2019-02-11,445.000000,486.000000,430.700012,473.500000,436.803345,2070690
2019-02-18,474.399994,480.000000,471.600006,480.000000,442.799591,844581
2019-02-25,482.000000,500.799988,478.399994,495.500000,457.098328,1078901
2019-03-04,498.200012,503.799988,480.000000,486.799988,449.072540,1013371
2019-03-11,489.200012,505.799988,484.399994,496.299988,457.836334,1139529
2019-03-18,497.899994,512.599976,490.100006,492.200012,454.054108,1046327
2019-03-25,487.299988,513.599976,481.700012,511.200012,471.581604,1028315
2019-04-01,520.000000,534.900024,517.099976,530.099976,489.016785,1077407
2019-04-08,528.000000,537.799988,516.900024,530.400024,489.293640,892086
2019-04-15,532.099976,539.799988,496.649994,510.399994,470.843536,1270992
2019-04-22,510.399994,533.799988,509.399994,529.400024,488.371094,897580
2019-04-29,528.099976,532.299988,514.799988,526.000000,485.234497,746779
2019-05-06,508.899994,516.500000,498.049988,507.100006,474.096619,1188390
2019-05-13,511.000000,522.700012,489.750000,522.000000,488.026886,1277163
2019-05-20,520.099976,525.599976,479.500000,482.700012,451.284607,1461203
2019-05-27,486.250000,491.200012,456.200012,465.950012,435.624817,1671305
2019-06-03,461.250000,484.700012,455.700012,479.600006,448.386383,1380148
2019-06-10,483.850006,497.649994,480.049988,486.450012,454.790588,1071765
2019-06-17,488.700012,521.000000,485.950012,516.200012,482.604370,1594272
2019-06-24,515.000000,523.799988,505.600006,520.099976,486.250519,1089128
2019-07-01,524.000000,532.700012,518.900024,522.200012,488.213837,821571
2019-07-08,518.700012,526.099976,512.000000,522.200012,488.213837,745097
2019-07-15,524.299988,534.200012,512.000000,522.700012,488.681335,907006
2019-07-22,521.299988,534.200012,458.399994,473.250000,442.449646,1850192
2019-07-29,470.000000,483.799988,447.500000,450.899994,421.554260,1930002
2019-08-05,443.149994,456.700012,436.399994,454.600006,425.013489,1676486
2019-08-12,455.450012,458.600006,420.350006,432.299988,404.164764,1565982
2019-08-19,436.500000,444.049988,423.799988,426.000000,398.274780,1183085
2019-08-26,423.899994,445.299988,420.000000,440.399994,411.737610,939964
2019-09-02,442.450012,460.950012,427.700012,453.750000,424.218781,1088268
2019-09-09,454.299988,479.899994,441.250000,468.600006,438.102295,1378160
2019-09-16,462.000000,469.399994,457.399994,468.950012,438.429565,1241555
2019-09-23,465.350006,471.149994,451.450012,464.750000,434.502838,945963
2019-09-30,464.750000,470.750000,434.200012,441.899994,413.139984,1152014
2019-10-07,441.750000,472.299988,437.350006,471.850006,441.140778,1164665
2019-10-14,470.049988,488.649994,465.200012,469.649994,439.083923,1144215
2019-10-21,471.000000,523.900024,467.950012,514.000000,480.547546,1485113
2019-10-28,515.099976,520.000000,507.399994,515.000000,481.482452,933934
2019-11-04,517.599976,527.700012,516.099976,519.599976,485.783081,935567
2019-11-11,514.400024,546.599976,510.299988,545.799988,510.277924,952271
2019-11-18,546.000000,552.200012,536.200012,541.400024,506.164307,949324
2019-11-25,542.099976,553.400024,541.900024,546.700012,511.119354,867392
2019-12-02,546.000000,551.400024,522.299988,549.099976,513.363098,1092958
2019-12-09,547.900024,567.599976,536.299988,562.000000,525.423645,961126
2019-12-16,564.799988,585.000000,564.599976,580.099976,542.345581,1281064
2019-12-23,579.200012,593.799988,578.599976,590.700012,552.255798,278675
2019-12-30,591.299988,600.900024,582.200012,600.900024,561.791870,527897
2020-01-06,595.700012,601.400024,576.299988,592.099976,553.564514,977034
2020-01-13,591.700012,614.900024,584.299988,610.200012,570.486633,1067229
2020-01-20,611.700012,613.599976,570.900024,573.299988,539.166138,1237350
2020-01-27,547.599976,570.799988,542.200012,555.000000,521.955688,1650205
2020-02-03,555.000000,579.900024,550.000000,565.700012,532.018616,1187700
2020-02-10,562.000000,598.000000,559.000000,579.400024,544.902954,1399735
2020-02-17,578.000000,587.000000,555.599976,561.599976,528.162659,1154755
2020-02-24,535.599976,545.000000,484.250000,505.799988,475.685028,2267591
2020-03-02,517.299988,523.500000,475.500000,483.500000,454.712738,1812863
2020-03-09,441.950012,485.100006,378.399994,405.000000,380.886627,3454189
2020-03-16,372.649994,422.799988,348.549988,419.700012,394.711365,2769099
2020-03-23,395.000000,493.500000,382.600006,479.500000,450.950928,1724328
2020-03-30,479.850006,502.600006,444.500000,452.700012,425.746613,1236785
2020-04-06,469.000000,498.799988,458.299988,473.700012,445.496277,840776
2020-04-13,473.700012,513.099976,470.600006,503.399994,473.427917,913265
2020-04-20,508.600006,510.500000,445.450012,451.350006,424.476959,939425
2020-04-27,455.799988,482.000000,455.399994,460.200012,432.800018,672907
2020-05-04,458.399994,460.250000,433.500000,447.500000,420.856140,1166552
2020-05-11,448.799988,452.250000,405.100006,411.350006,393.845459,1023609
2020-05-18,415.700012,443.600006,415.700012,422.899994,404.903961,1168571
2020-05-25,428.000000,483.600006,420.649994,469.600006,449.616699,1362645
2020-06-01,480.000000,537.700012,469.649994,536.099976,513.286865,1324704
2020-06-08,531.099976,534.500000,477.000000,487.350006,466.611359,1340373
2020-06-15,473.549988,518.799988,466.450012,509.899994,488.201721,1489018
2020-06-22,503.000000,513.200012,464.049988,477.000000,456.701782,1212521
2020-06-29,475.549988,498.500000,469.850006,494.799988,478.012299,868817
2020-07-06,504.700012,507.399994,491.149994,499.750000,482.794373,753327
2020-07-13,505.000000,525.799988,496.500000,515.400024,497.913391,851165
2020-07-20,513.900024,527.400024,488.049988,495.000000,478.205505,769991
2020-07-27,493.149994,512.000000,481.250000,481.750000,465.405090,1244364
2020-08-03,482.750000,495.600006,474.600006,485.350006,468.882904,697895
2020-08-10,487.950012,511.100006,479.200012,496.600006,479.751251,676238
2020-08-17,496.049988,506.799988,487.899994,495.500000,478.688568,522782
2020-08-24,500.000000,523.099976,498.399994,516.299988,498.782867,733171
2020-08-31,518.000000,571.299988,512.400024,555.000000,536.169800,1176926
2020-09-07,558.599976,576.000000,547.599976,570.599976,551.240479,783790
2020-09-14,577.000000,602.799988,572.700012,587.700012,567.760437,1414379
2020-09-21,584.900024,586.500000,556.500000,566.000000,546.796570,980661
2020-09-28,572.900024,584.799988,567.599976,577.799988,558.196228,837087
2020-10-05,582.000000,588.000000,573.299988,581.799988,562.060547,612750
2020-10-12,582.700012,595.500000,563.700012,589.400024,569.402771,860035
